id,nome,data_inicio,data_termino_planejada,data_termino_real,orcamento_inicial,gerente,status,percentual_conclusao,spi,cpi,mudanca_escopo
PROJ-0295,A segurança de conseguir sem preocupação,06/11/2023,29/03/2024,12/04/2024,1577858,Ana Luiza Vasconcelos,Em andamento,99.54253828849063,0.9861494574300098,0.9671287746895031,Sim
PROJ-0296,O poder de mudar com toda a tranquilidade,17/11/2023,15/04/2024,01/04/2024,329514,João Vitor Fonseca,Em andamento,97.84992777460985,0.974827823075048,1.049835433729805,Não
PROJ-0297,A segurança de evoluir com toda a tranquilidade,08/11/2024,26/12/2024,11/03/2025,251634,Isaque Martins,Atrasado,52.862172491573325,0.5286217249157332,0.6983008032090896,Não
PROJ-0298,A certeza de realizar seus sonhos em estado puro,09/05/2024,27/08/2024,28/11/2024,3888278,Lívia Casa Grande,Atrasado,79.9266471615552,0.799266471615552,0.6713362563786097,Não
PROJ-0299,O prazer de evoluir mais rapidamente,27/05/2025,29/11/2025,22/12/2025,1496861,Theodoro Siqueira,Em andamento,25.562176173574642,1.0911928243670588,0.8439058849479242,Não
PROJ-0300,A possibilidade de concretizar seus projetos naturalmente,24/03/2025,11/02/2026,18/02/2026,675957,Isaque Azevedo,Em andamento,32.31017199955586,1.1024304248318222,1.22154829636327,Não
PROJ-0301,O prazer de concretizar seus projetos com toda a tranquilidade,02/03/2024,08/01/2025,05/02/2025,1375930,Sr. Asafe Andrade,Concluído,100.0,1.0923945300943867,0.8725768733631293,Não
PROJ-0302,A certeza de conseguir mais facilmente,31/12/2024,14/11/2025,02/11/2025,1026416,Alícia Alves,Concluído,100.0,1.0859756498712025,1.1628622998897562,Sim
PROJ-0303,A vantagem de mudar com confiança,30/08/2023,07/11/2023,28/11/2023,3517432,Alana Caldeira,Em andamento,86.0669380374442,1.0915594107693591,1.0391253887949137,Não
PROJ-0304,A liberdade de evoluir simplesmente,11/01/2024,07/07/2024,22/06/2024,235100,Francisco Ramos,Em andamento,99.9,1.0395850910060718,1.0029633959837132,Não
PROJ-0305,O conforto de conseguir simplesmente,20/04/2024,14/01/2025,23/01/2025,4241322,Joaquim Mendonça,Em andamento,99.9,0.8980576719286489,1.2237958518317595,Não
PROJ-0306,O prazer de evoluir simplesmente,24/10/2024,21/12/2024,18/01/2025,4898291,Hellena Novaes,Em andamento,99.0613975034398,1.0421035804397536,1.085214137569084,Sim
PROJ-0307,A possibilidade de evoluir de maneira eficaz,05/05/2024,06/06/2024,10/05/2024,313860,Gustavo Martins,Concluído,100.0,0.9722968948877483,0.9158363705316308,Não
PROJ-0308,O prazer de avançar mais facilmente,31/12/2024,26/05/2025,30/05/2025,1270372,Alícia Rios,Em andamento,99.9,0.9869647581695766,1.0660749145162085,Não
PROJ-0309,A simplicidade de realizar seus sonhos mais rapidamente,12/12/2023,20/05/2024,23/08/2024,1745821,Oliver Caldeira,Atrasado,55.20007623058931,0.5520007623058931,0.8153268437899295,Sim
PROJ-0310,O prazer de mudar sem preocupação,22/08/2024,11/06/2025,01/06/2025,4040705,Catarina Aragão,Concluído,100.0,0.9615066395106097,1.139245513284696,Sim
PROJ-0311,O direito de conseguir de maneira eficaz,05/06/2025,05/02/2026,25/06/2026,1297547,Pedro Lucas Viana,Atrasado,8.226070401356058,0.5598297912033983,0.9013117988090573,Não
PROJ-0312,O prazer de atingir seus objetivos com toda a tranquilidade,20/09/2024,21/06/2025,10/09/2025,1326010,José Pedro da Cruz,Atrasado,83.41038632670681,0.8341038632670681,0.9245595287454152,Não
PROJ-0313,A certeza de avançar sem preocupação,11/03/2025,14/07/2025,10/07/2025,2963354,Vinícius Sousa,Em andamento,98.441985482606,1.1101872512680473,0.9702934430633204,Não
PROJ-0314,A simplicidade de realizar seus sonhos com toda a tranquilidade,08/04/2025,09/12/2025,02/12/2025,154579,Lavínia Pires,Concluído,100.0,0.9999582379885107,1.0519211698104056,Não
PROJ-0315,A possibilidade de realizar seus sonhos de maneira eficaz,11/09/2024,05/01/2025,25/12/2024,4606848,Srta. Maria Laura Siqueira,Em andamento,99.9,0.9846347979195189,1.1285005086035385,Sim
PROJ-0316,A vantagem de evoluir naturalmente,18/07/2023,08/06/2024,14/10/2024,3320574,Gustavo Henrique Alves,Atrasado,82.5902020643969,0.825902020643969,0.8086818822719565,Não
PROJ-0317,O prazer de mudar com toda a tranquilidade,30/11/2023,23/02/2024,03/03/2024,560923,Srta. Helena Pereira,Em andamento,99.9,0.9333329164702876,1.0941437736468818,Não
PROJ-0318,A certeza de evoluir naturalmente,25/04/2025,28/08/2025,29/12/2025,3638310,Vinícius Machado,Atrasado,49.264050413380275,0.7997410781392901,0.8887496014802447,Não
PROJ-0319,A certeza de realizar seus sonhos com confiança,13/01/2025,13/02/2025,22/04/2025,4451143,Dra. Mariah Vargas,Atrasado,81.48458204818833,0.8148458204818833,0.8782776668370608,Não
PROJ-0320,A liberdade de realizar seus sonhos naturalmente,24/12/2023,05/05/2024,06/09/2024,1125087,Hellena Duarte,Atrasado,61.39872805729477,0.6139872805729477,0.8667123732374831,Não
PROJ-0321,O conforto de avançar com toda a tranquilidade,21/09/2024,15/07/2025,18/12/2025,2431096,Ana Luiza Araújo,Atrasado,53.8961279170305,0.5463191123330395,0.8316953623758446,Não
PROJ-0322,O direito de avançar direto da fonte,27/07/2023,31/05/2024,08/06/2024,4296382,Yasmin da Luz,Concluído,100.0,1.0086272067604851,0.836073584453041,Sim
PROJ-0323,A liberdade de avançar sem preocupação,11/08/2024,08/07/2025,17/07/2025,207532,João Pastor,Em andamento,94.21401686850048,0.9366506076596331,1.0769615322314967,Sim
PROJ-0324,A liberdade de evoluir com toda a tranquilidade,24/06/2024,02/02/2025,26/01/2025,2149338,Nathan Monteiro,Em andamento,90.85861173034836,1.0563866167971874,0.9815277015613617,Não
PROJ-0325,A possibilidade de evoluir com confiança,15/04/2025,23/07/2025,06/06/2025,259206,Sr. Bryan da Paz,Cancelado,53.4966434526235,0.6087549082539916,0.9494886951629942,Não
PROJ-0326,A simplicidade de realizar seus sonhos mais rapidamente,17/03/2024,14/07/2024,02/06/2024,1938485,Dr. José Cirino,Cancelado,64.81257036220813,0.6481257036220813,0.6979401402499917,Não
PROJ-0327,A simplicidade de atingir seus objetivos sem preocupação,22/08/2024,13/08/2025,10/04/2025,2940459,Maria Eduarda Fonseca,Cancelado,64.93585150523481,0.7157016450731762,0.7607620758652546,Não
PROJ-0328,O conforto de realizar seus sonhos mais facilmente,23/03/2025,09/10/2025,03/02/2026,415248,Antony Pinto,Atrasado,38.16331520044598,0.6938784581899269,0.8649010585366157,Não
PROJ-0329,O conforto de realizar seus sonhos mais rapidamente,18/02/2024,09/01/2025,15/07/2024,549198,Bárbara Barros,Cancelado,45.627263785963294,0.45627263785963296,0.704624618466912,Não
PROJ-0330,A vantagem de evoluir de maneira eficaz,30/12/2024,03/10/2025,11/09/2025,89164,Benício Cardoso,Concluído,100.0,1.001743060852687,0.8408750659546573,Não
PROJ-0331,O direito de ganhar mais facilmente,04/03/2024,04/01/2025,15/01/2025,731947,Eduardo Oliveira,Em andamento,99.9,0.8987691865689322,0.9489540711581526,Sim
PROJ-0332,A liberdade de conseguir mais rapidamente,06/09/2024,14/11/2024,16/10/2024,1943196,Stella da Cruz,Cancelado,59.02461708605546,0.5902461708605545,0.9978705887598411,Sim
PROJ-0333,A possibilidade de avançar mais facilmente,17/02/2024,08/12/2024,11/12/2024,4145254,Kamilly Rezende,Em andamento,99.9,1.0802871000856662,1.2159506012895662,Não
PROJ-0334,O conforto de concretizar seus projetos de maneira eficaz,18/01/2025,29/11/2025,03/12/2025,2595948,Felipe Brito,Em andamento,55.30339381778979,0.9869142359907819,1.044357784467238,Não
PROJ-0335,O prazer de conseguir com força total,14/05/2024,14/07/2024,17/07/2024,1663485,Sr. Rhavi da Conceição,Em andamento,99.9,0.9018964797240326,0.8568934947003779,Sim
PROJ-0336,O direito de avançar mais facilmente,01/04/2024,15/09/2024,28/02/2025,265925,Sara Nunes,Atrasado,82.45349663349437,0.8245349663349437,0.7454321779347335,Não
PROJ-0337,O prazer de realizar seus sonhos de maneira eficaz,15/09/2024,13/08/2025,25/11/2025,349071,Srta. Manuela Santos,Atrasado,57.69203976252538,0.6405938863263687,0.6917686853599614,Sim
PROJ-0338,A liberdade de concretizar seus projetos mais rapidamente,10/03/2024,10/01/2025,10/01/2025,67883,Gabriela Pereira,Em andamento,84.62705105634309,1.0906609778078726,0.9491222511792018,Não
PROJ-0339,A vantagem de avançar com força total,08/05/2025,02/01/2026,14/01/2026,215521,Antônio Souza,Em andamento,25.47247563010392,1.0017023419267197,0.8699573305706485,Não
PROJ-0340,A vantagem de concretizar seus projetos em estado puro,31/05/2024,16/01/2025,06/01/2025,4182235,Bernardo Silva,Em andamento,99.9,0.9419721961594767,0.9632180420790403,Não
PROJ-0341,A arte de atingir seus objetivos antes de tudo,08/04/2024,02/02/2025,17/02/2025,1706652,Vitor Hugo Cavalcanti,Atrasado,52.52226033561339,0.5252226033561339,0.7410980174898715,Não
PROJ-0342,O poder de conseguir com força total,27/09/2023,03/04/2024,12/05/2024,4911602,Maria Laura Cirino,Atrasado,70.31036224256691,0.7031036224256692,0.9850479213641485,Não
PROJ-0343,A possibilidade de evoluir com confiança,10/03/2025,31/12/2025,27/01/2026,738960,Kaique Barbosa,Em andamento,38.90004103242457,1.072568296826675,1.127808171863079,Não
PROJ-0344,A vantagem de inovar antes de tudo,15/01/2024,03/11/2024,10/12/2024,2603661,Ísis Pires,Atrasado,79.12623395239402,0.7912623395239402,0.7342860725367325,Sim
PROJ-0345,O poder de concretizar seus projetos de maneira eficaz,16/02/2025,27/04/2025,30/09/2025,2984557,Daniel Campos,Atrasado,79.64627786295695,0.7964627786295695,0.7971510809889277,Não
PROJ-0346,A simplicidade de conseguir de maneira eficaz,15/08/2023,04/08/2024,29/07/2024,431514,Liz Carvalho,Em andamento,83.80601378263526,1.0864783521704966,0.8667436376349951,Não
PROJ-0347,O direito de concretizar seus projetos em estado puro,29/11/2024,26/01/2025,30/03/2025,3181304,Mariana Castro,Atrasado,63.49561571142396,0.6349561571142396,0.9867768524216396,Não
PROJ-0348,A arte de inovar em estado puro,12/10/2023,08/09/2024,13/12/2024,4886698,Erick Oliveira,Atrasado,66.30977422817428,0.6630977422817428,0.7927037034915155,Sim
PROJ-0349,A certeza de conseguir de maneira eficaz,15/11/2023,05/08/2024,06/10/2024,325836,Davi Rios,Atrasado,63.205963972392794,0.632059639723928,0.8615539882419813,Não
PROJ-0350,O prazer de inovar sem preocupação,28/03/2025,12/03/2026,25/03/2026,3355417,Dra. Bella Moraes,Em andamento,32.77175143282912,0.930606455604083,1.1646367508175481,Não
PROJ-0351,A segurança de conseguir mais rapidamente,19/11/2024,22/05/2025,13/06/2025,953576,Marcos Vinicius da Conceição,Em andamento,99.9,0.9075397088526642,0.8798473597970271,Sim
PROJ-0352,O direito de realizar seus sonhos antes de tudo,26/11/2024,05/07/2025,17/01/2025,705184,Nicole Lopes,Cancelado,23.92637557269171,0.2392637557269171,0.8151853792103614,Não
PROJ-0353,A vantagem de concretizar seus projetos naturalmente,22/09/2023,01/09/2024,22/09/2024,1889948,Juliana Vargas,Em andamento,83.40601900584453,0.9289926048194361,0.9242780835990365,Não
PROJ-0354,O conforto de atingir seus objetivos com toda a tranquilidade,28/07/2023,29/09/2023,12/09/2023,402682,Isabela Cardoso,Concluído,100.0,1.0342180529979954,0.9215079719228195,Não
PROJ-0355,A segurança de conseguir mais rapidamente,17/11/2023,19/03/2024,11/03/2024,63549,Rhavi Farias,Em andamento,99.9,1.0598113073798878,0.8383646523730338,Não
PROJ-0356,A liberdade de avançar em estado puro,29/06/2024,07/02/2025,08/11/2024,4240270,Stella Cirino,Cancelado,59.3863829118669,0.5938638291186691,0.9773325609219952,Sim
PROJ-0357,A segurança de concretizar seus projetos sem preocupação,02/09/2024,20/07/2025,16/07/2025,3952498,Luan Sampaio,Em andamento,99.03092987644854,0.8604487926649121,1.075531783091052,Sim
PROJ-0358,A certeza de concretizar seus projetos direto da fonte,17/05/2025,03/08/2025,01/08/2025,4178826,Srta. Maria Júlia Fonseca,Em andamento,75.47592660237342,0.9172495245642112,1.1074468646591815,Não
PROJ-0359,O conforto de concretizar seus projetos com força total,20/04/2024,16/10/2024,05/03/2025,1392605,Emanuelly Cavalcante,Atrasado,62.682953815052066,0.6268295381505207,0.7256349012241569,Não
PROJ-0360,O direito de realizar seus sonhos com toda a tranquilidade,16/08/2024,27/09/2024,10/10/2024,729879,Dr. Arthur da Conceição,Concluído,100.0,1.06443377374807,0.9122538629343216,Não
PROJ-0361,A possibilidade de inovar simplesmente,28/11/2024,24/01/2025,27/01/2025,2888092,Henrique Ribeiro,Em andamento,89.0122638210653,1.1293907222241693,1.1581815663580435,Não
PROJ-0362,A simplicidade de realizar seus sonhos de maneira eficaz,21/07/2023,20/11/2023,19/11/2023,2110957,Caio Gomes,Em andamento,95.05081864485338,0.8560397246445002,0.9314440814770875,Não
PROJ-0363,A possibilidade de evoluir direto da fonte,20/11/2023,24/07/2024,18/07/2024,1555529,Eloá Brito,Em andamento,99.9,1.0202259377713518,1.058065965207095,Não
PROJ-0364,A certeza de atingir seus objetivos simplesmente,17/05/2025,03/05/2026,19/04/2026,541597,Davi Luiz Ribeiro,Em andamento,13.720884425919245,0.8965970552933226,0.9190905760876021,Não
PROJ-0365,O poder de atingir seus objetivos sem preocupação,13/07/2023,11/04/2024,02/09/2023,2367950,Luiz Felipe Silva,Cancelado,18.70227173932487,0.18702271739324872,0.701623857589664,Não
PROJ-0366,A liberdade de realizar seus sonhos com confiança,06/06/2025,08/01/2026,18/12/2025,3499866,Matheus da Conceição,Concluído,100.0,1.0748460377340519,0.8645692368113963,Sim
PROJ-0367,A simplicidade de mudar com toda a tranquilidade,01/03/2024,21/05/2024,16/05/2024,864462,Clarice Brito,Concluído,100.0,1.0636652344931155,1.1138409936949658,Sim
PROJ-0368,A certeza de evoluir naturalmente,02/06/2025,20/02/2026,07/02/2026,116809,Isaque Barbosa,Em andamento,12.471376634760546,0.9793122441607577,0.8431090652934103,Não
PROJ-0369,O prazer de realizar seus sonhos com toda a tranquilidade,08/10/2023,12/05/2024,29/04/2024,1367011,Benjamim Rios,Em andamento,99.9,1.0953980799738314,0.8690517165519669,Não
PROJ-0370,O conforto de avançar com toda a tranquilidade,28/02/2024,25/01/2025,23/01/2025,2575167,Luiz Miguel Ribeiro,Em andamento,99.9,0.9772476603301149,0.991470063416745,Não
PROJ-0371,A possibilidade de concretizar seus projetos de maneira eficaz,24/11/2023,01/04/2024,11/08/2024,774683,Evelyn Campos,Atrasado,69.70617067208414,0.6970617067208416,0.9994797074742813,Não
PROJ-0372,A liberdade de evoluir mais facilmente,18/07/2024,06/07/2025,24/07/2025,1006353,Sara Viana,Em andamento,99.9,1.1325981732824753,1.234527906383245,Não
PROJ-0373,A certeza de avançar mais rapidamente,28/12/2024,12/11/2025,03/12/2025,565887,Dr. Benjamin Garcia,Em andamento,60.81853163503593,0.9833888838958544,0.9596189441226098,Não
PROJ-0374,O direito de ganhar com confiança,27/08/2024,01/01/2025,27/06/2025,4839527,Manuela Farias,Atrasado,53.83789126568128,0.5383789126568128,0.8304288998915588,Não
PROJ-0375,O poder de inovar com toda a tranquilidade,04/09/2024,29/10/2024,05/02/2025,4715449,Yasmin Pinto,Atrasado,73.03072293329058,0.7303072293329058,0.6847567478119617,Não
PROJ-0376,A segurança de evoluir antes de tudo,11/08/2024,14/02/2025,11/02/2025,281611,Sara Guerra,Em andamento,99.9,0.8954446641535451,0.9578249928840741,Não
PROJ-0377,A simplicidade de realizar seus sonhos direto da fonte,22/03/2024,24/04/2024,24/05/2024,71646,Vinícius Castro,Em andamento,90.46864311624098,1.0522220677365524,0.9178610071046462,Sim
PROJ-0378,A vantagem de conseguir de maneira eficaz,23/01/2025,04/06/2025,28/05/2025,1116985,Júlia Brito,Concluído,100.0,1.0801390908133448,1.1624170872377313,Não
PROJ-0379,A certeza de evoluir com toda a tranquilidade,22/10/2023,14/04/2024,08/05/2024,4942902,Sra. Bianca Carvalho,Em andamento,89.30892706350774,1.0347787101583352,0.9571363995194849,Não
PROJ-0380,A vantagem de avançar simplesmente,02/05/2024,15/10/2024,07/11/2024,2338061,Bianca Almeida,Em andamento,99.9,1.1226621662508869,0.9300426656265959,Não
PROJ-0381,A arte de inovar naturalmente,07/12/2023,15/03/2024,19/03/2024,2777418,Ian Almeida,Em andamento,99.9,0.9462983907576884,0.9954152876972188,Sim
PROJ-0382,A possibilidade de conseguir simplesmente,26/09/2023,22/02/2024,26/05/2024,3092029,Emilly da Luz,Atrasado,75.53728657164585,0.7553728657164585,0.74012917980373,Sim
PROJ-0383,A liberdade de inovar com força total,30/11/2024,19/06/2025,04/07/2025,1074872,Dra. Maria Vitória Souza,Concluído,100.0,1.0040186758314622,1.0746667866817532,Não
PROJ-0384,O conforto de ganhar com força total,12/04/2025,15/09/2025,06/09/2025,110667,Evelyn Correia,Em andamento,47.565723885421555,0.8767868027089987,0.9547610960424027,Não
PROJ-0385,O conforto de avançar mais facilmente,31/10/2023,01/02/2024,06/01/2024,78066,Anna Liz Guerra,Concluído,100.0,0.9828498652961376,0.9218401583325696,Sim
PROJ-0386,O poder de evoluir mais facilmente,31/01/2025,06/11/2025,21/11/2025,1628653,Dr. Thomas Ribeiro,Em andamento,47.486070444585,0.8508948420872452,0.9741745654688626,Não
PROJ-0387,O poder de atingir seus objetivos naturalmente,03/09/2023,17/04/2024,11/05/2024,1119042,Antony das Neves,Concluído,100.0,1.0502641922527844,0.9425023270793245,Não
PROJ-0388,O poder de concretizar seus projetos mais rapidamente,26/07/2023,27/06/2024,24/06/2024,4129531,Dra. Eloá Santos,Em andamento,99.9,0.8844233797029916,0.8562861256457376,Não
PROJ-0389,O conforto de conseguir com confiança,07/01/2024,14/03/2024,09/04/2024,858210,Lorena Vasconcelos,Em andamento,99.9,0.9561867060026512,0.9311839176099164,Não
PROJ-0390,A liberdade de inovar naturalmente,01/03/2025,29/05/2025,10/06/2025,3444802,Matteo Garcia,Concluído,100.0,0.9900646335117105,0.9503569727066741,Não
PROJ-0391,A certeza de realizar seus sonhos com toda a tranquilidade,28/01/2024,13/06/2024,22/07/2024,2302936,Evelyn Pereira,Atrasado,63.180101527095836,0.6318010152709583,0.8538572841956124,Não
PROJ-0392,A vantagem de mudar sem preocupação,28/03/2024,31/07/2024,25/08/2024,1137692,Henry Abreu,Concluído,100.0,0.9526103213284207,1.1979183691012867,Sim
PROJ-0393,O conforto de evoluir mais rapidamente,24/06/2025,29/04/2026,18/08/2026,1694702,Laís Lopes,Atrasado,3.2049317677292777,0.5825434801343217,0.6793452865666691,Não
PROJ-0394,A simplicidade de avançar mais facilmente,03/03/2024,12/11/2024,28/11/2024,4933104,Dr. Rhavi Carvalho,Concluído,100.0,1.0542448185447313,1.2086430161814488,Sim
PROJ-0395,A certeza de concretizar seus projetos sem preocupação,04/12/2024,23/07/2025,16/08/2025,3631960,Ana Laura Abreu,Concluído,100.0,1.066960405944284,0.8902812749911033,Não
PROJ-0396,O direito de realizar seus sonhos sem preocupação,20/02/2024,02/05/2024,23/06/2024,2123974,Heloísa Teixeira,Atrasado,64.08898753874614,0.6408898753874613,0.7375042805277335,Não
PROJ-0397,O poder de evoluir com força total,01/12/2023,08/11/2024,30/12/2024,4646481,Pedro Henrique Cirino,Atrasado,87.04104586718238,0.8704104586718238,0.8765195545943848,Não
PROJ-0398,A possibilidade de avançar com força total,24/09/2024,16/03/2025,23/04/2025,912353,Marcos Vinicius Pires,Atrasado,81.17019934715015,0.8117019934715014,0.8427154436629687,Não
PROJ-0399,O prazer de concretizar seus projetos sem preocupação,17/08/2023,12/11/2023,02/12/2023,2050160,Brayan Macedo,Em andamento,96.02823334309745,0.8622404975276565,0.8611790123949262,Não
PROJ-0400,O conforto de concretizar seus projetos mais rapidamente,04/09/2024,15/02/2025,01/02/2025,3696829,Dr. Diogo Novais,Em andamento,99.9,1.1109456345255373,1.212945477779521,Não
PROJ-0401,O prazer de conseguir mais rapidamente,16/12/2023,28/06/2024,27/11/2024,1540700,Dr. Joaquim Costela,Atrasado,88.03691293012616,0.8803691293012618,0.6940118039751282,Não
PROJ-0402,O prazer de mudar antes de tudo,08/10/2024,17/02/2025,31/01/2025,3055782,Sra. Luna Porto,Concluído,100.0,1.0449354091825875,1.0112545855366983,Sim
PROJ-0403,A segurança de inovar mais rapidamente,06/08/2024,26/07/2025,25/08/2025,648935,Catarina Mendonça,Em andamento,94.59360557245505,1.1277907732771117,0.9079226455953836,Sim
PROJ-0404,A certeza de atingir seus objetivos em estado puro,31/10/2024,22/09/2025,01/09/2025,4915140,Igor Barros,Concluído,100.0,1.073953130318309,0.8949930842648315,Não
PROJ-0405,O prazer de atingir seus objetivos sem preocupação,21/05/2024,12/05/2025,02/05/2025,1761443,Sra. Helena Aragão,Em andamento,86.93151900906771,1.1056121477824872,1.2437388700910477,Sim
PROJ-0406,O poder de ganhar antes de tudo,23/10/2023,07/10/2024,04/10/2024,2684546,Apollo da Cunha,Em andamento,99.9,0.8942332680878826,1.2470280537963814,Sim
PROJ-0407,A simplicidade de concretizar seus projetos naturalmente,17/09/2023,15/08/2024,08/09/2024,2491269,Ravy Jesus,Atrasado,81.25313391533501,0.8125313391533502,0.8596523423186007,Não
PROJ-0408,A arte de inovar naturalmente,09/07/2025,02/07/2026,05/07/2026,4084722,Theodoro Moura,Concluído,100.0,1.0385654935351576,1.2260948043129158,Não
PROJ-0409,O poder de conseguir em estado puro,24/11/2023,25/04/2024,21/09/2024,66970,Srta. Eloá Azevedo,Atrasado,86.56308469762288,0.8656308469762288,0.6872961272603086,Sim
PROJ-0410,A arte de mudar antes de tudo,10/02/2025,09/09/2025,25/11/2025,1162711,Dr. Yago Barros,Atrasado,37.4528713114913,0.5233480693195142,0.8906428292388813,Sim
PROJ-0411,O conforto de avançar em estado puro,17/01/2025,07/03/2025,02/03/2025,3965340,Noah Jesus,Em andamento,99.9,1.0671968551979139,0.9551915137188526,Não
PROJ-0412,O conforto de concretizar seus projetos naturalmente,03/06/2025,18/05/2026,22/05/2026,731763,Luísa Caldeira,Concluído,100.0,1.0051181269352714,1.215458123796077,Não
PROJ-0413,A arte de atingir seus objetivos mais facilmente,30/06/2025,04/11/2025,17/11/2025,3857479,Letícia Gomes,Concluído,100.0,0.9789011138900643,0.8703517249450895,Não
PROJ-0414,A certeza de conseguir com toda a tranquilidade,26/03/2025,21/11/2025,03/12/2025,326429,Breno Pinto,Atrasado,30.595350419311078,0.6862508505266036,0.7059138861516563,Não
PROJ-0415,A vantagem de atingir seus objetivos em estado puro,22/12/2024,20/04/2025,13/05/2025,2912836,Sra. Daniela Camargo,Em andamento,80.9222537536714,1.0911166661073828,1.1311257779098949,Sim
PROJ-0416,O prazer de mudar mais rapidamente,27/07/2023,01/11/2023,02/11/2023,1502180,Maria Luiza da Luz,Concluído,100.0,0.9548250313185659,0.9237791572134443,Não
PROJ-0417,O conforto de evoluir simplesmente,08/01/2025,10/04/2025,10/08/2025,4988788,Beatriz Pastor,Atrasado,51.52955514358985,0.5152955514358986,0.8036044471763817,Sim
PROJ-0418,A simplicidade de ganhar com confiança,16/11/2024,03/09/2025,10/09/2025,3945533,Maria Isis da Cunha,Em andamento,80.01985086131845,0.9277462638919117,0.9337550636795368,Não
PROJ-0419,A possibilidade de avançar mais rapidamente,07/01/2025,22/11/2025,03/12/2025,1884256,Caio Duarte,Concluído,100.0,1.0339382549173441,1.0161795080902358,Não
PROJ-0420,A possibilidade de mudar sem preocupação,13/07/2023,26/05/2024,26/05/2024,3221501,Dante Teixeira,Em andamento,99.9,1.1276363870394268,0.8977817576713327,Não
PROJ-0421,O conforto de ganhar com força total,07/11/2024,31/05/2025,02/08/2025,4434085,Henrique Brito,Atrasado,89.59839808372148,0.8959839808372148,0.7563582967233844,Não
PROJ-0422,A simplicidade de realizar seus sonhos com toda a tranquilidade,10/10/2023,21/11/2023,17/12/2023,411377,Marina Silveira,Em andamento,99.9,1.0721640005727628,0.9456930309031095,Não
PROJ-0423,O prazer de inovar mais facilmente,26/10/2023,21/09/2024,02/10/2024,1944294,Rhavi Costela,Atrasado,60.98175079173611,0.6098175079173611,0.8164219955436381,Não
PROJ-0424,O poder de mudar antes de tudo,17/11/2024,14/02/2025,15/02/2025,154549,Thales Barbosa,Concluído,100.0,1.096150650722226,1.0664006117142668,Sim
PROJ-0425,O prazer de ganhar com toda a tranquilidade,29/10/2024,26/06/2025,19/07/2025,4928016,Paulo Araújo,Em andamento,99.9,0.96143029485151,1.1627036271126463,Sim
PROJ-0426,O conforto de conseguir sem preocupação,14/04/2025,04/12/2025,15/12/2025,2341996,Arthur Gabriel da Mota,Em andamento,33.76623934488765,0.8650012927203217,0.9403748612848951,Sim
PROJ-0427,A segurança de evoluir direto da fonte,30/01/2025,14/10/2025,15/10/2025,2693266,Maria Júlia Dias,Em andamento,64.74645635214614,1.053726219420398,0.8471156560495932,Não
PROJ-0428,A liberdade de ganhar com confiança,02/01/2025,28/09/2025,27/10/2025,4570771,Juliana Dias,Concluído,100.0,1.0398190797498446,1.2341526617562169,Não
PROJ-0429,A arte de avançar com força total,21/05/2025,29/03/2026,12/09/2026,4904344,Fernando Sousa,Atrasado,9.035027013476588,0.5527310643538618,0.7985990324696878,Sim
PROJ-0430,O conforto de avançar sem preocupação,22/04/2024,02/08/2024,11/07/2024,4900885,Eduarda Cavalcanti,Concluído,100.0,1.0311119354973508,1.0622843135398126,Sim
PROJ-0431,A simplicidade de mudar naturalmente,12/03/2025,11/01/2026,30/04/2026,797870,Ana Cecília Almeida,Atrasado,24.67332529850766,0.6219309269458542,0.8771207576797164,Não
PROJ-0432,O conforto de inovar com confiança,02/10/2023,30/03/2024,27/05/2024,4739463,Joana da Paz,Atrasado,67.01558365589426,0.6701558365589426,0.9331835545522313,Não
PROJ-0433,A segurança de inovar sem preocupação,21/11/2023,01/10/2024,26/10/2024,3219654,João Pedro Novais,Em andamento,95.54483734423997,0.9416817693820004,0.8776770487839292,Não
PROJ-0434,A simplicidade de ganhar naturalmente,19/03/2025,11/10/2025,09/10/2025,4122175,Maria Sophia Sousa,Em andamento,51.268260221148,0.9349443498724104,0.8859747515882749,Não
PROJ-0435,A possibilidade de realizar seus sonhos sem preocupação,10/01/2025,05/09/2025,09/09/2025,3052830,Ana Beatriz Fernandes,Concluído,100.0,0.9652653811481211,0.8876652250735682,Não
PROJ-0436,O poder de ganhar simplesmente,30/06/2025,02/11/2025,08/11/2025,1363750,Levi Porto,Em andamento,8.83740343638734,1.0598417242952667,0.9165685493631562,Não
PROJ-0437,A liberdade de avançar antes de tudo,25/01/2025,25/09/2025,10/09/2025,188875,Ravi Borges,Em andamento,69.67270164391857,1.1003177959918498,0.9805464983883353,Não
PROJ-0438,A vantagem de avançar com confiança,15/04/2025,15/12/2025,05/01/2026,795416,Ana Júlia Caldeira,Concluído,100.0,1.0825831627498543,0.8421014783363587,Não
PROJ-0439,A possibilidade de inovar com força total,20/09/2024,27/05/2025,12/06/2025,3472509,Brenda Cavalcante,Concluído,100.0,1.0317609669508043,1.220897919697153,Não
PROJ-0440,O poder de atingir seus objetivos mais facilmente,04/06/2024,27/12/2024,13/01/2025,4144497,Srta. Isadora Pimenta,Em andamento,99.9,0.998512589336449,1.1892812445980985,Sim
PROJ-0441,A simplicidade de ganhar em estado puro,09/07/2025,12/12/2025,29/05/2026,2764698,Igor Lima,Atrasado,1.0,0.7799999999999999,0.778046223861211,Sim
